concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
19129806,ergonovine 0.2 MG Oral Tablet [Ergotrate],Drug,RxNorm,Branded Drug,S,792002,20080427,20991231,
1177851,ibuprofen 100 MG Chewable Tablet [Motrin],Drug,RxNorm,Branded Drug,S,792242,20080427,20991231,
939801,10 ML sodium bicarbonate 84 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,792577,20080427,20991231,
1384050,isosorbide dinitrate 40 MG Oral Tablet [Isordil],Drug,RxNorm,Branded Drug,S,793872,20080427,20991231,
1113617,aspirin 81 MG Delayed Release Oral Tablet [Bayer Aspirin],Drug,RxNorm,Branded Drug,S,794229,20080601,20991231,
19129965,darunavir 600 MG Oral Tablet [Prezista],Drug,RxNorm,Branded Drug,S,794610,20080601,20991231,
987382,lubiprostone 0.008 MG Oral Capsule [Amitiza],Drug,RxNorm,Branded Drug,S,794641,20080601,20991231,
1154655,albuterol 5 MG/ML Inhalation Solution [Ventolin],Drug,RxNorm,Branded Drug,S,795354,20080601,20991231,
586325,"diphtheria toxoid vaccine, inactivated 0.05 MG/ML / Haemophilus capsular oligosaccharide 0.02 MG/ML Injectable Suspension [HibTITER]",Drug,RxNorm,Branded Drug,S,795945,20080629,20991231,
1707809,Vancomycin 8 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,,796492,20080629,20161002,D
19130255,"thrombin, bovine 2000 UNT/ML Topical Solution [Thrombogen]",Drug,RxNorm,Branded Drug,S,797003,20080629,20991231,
19028193,isopropyl alcohol 0.7 ML/ML Medicated Pad,Drug,RxNorm,Clinical Drug,S,797544,20080629,20991231,
956348,flurandrenolide 0.004 MG/SQCM Medicated Tape [Cordran],Drug,RxNorm,Branded Drug,S,797697,20080629,20991231,
19130337,benzoyl peroxide 90 MG/ML Medicated Pad,Drug,RxNorm,Clinical Drug,S,797710,20080629,20991231,
528323,hepatitis B surface antigen vaccine,Drug,RxNorm,Ingredient,S,797752,20080629,20991231,
965715,salicylic acid 20 MG/ML Medicated Pad [Stri-Dex],Drug,RxNorm,Branded Drug,S,797951,20080629,20991231,
1728416,penicillin G,Drug,RxNorm,Ingredient,S,7980,19700101,20991231,
529303,"diphtheria toxoid vaccine, inactivated",Drug,RxNorm,Ingredient,S,798304,20080629,20991231,
529411,"tetanus toxoid vaccine, inactivated",Drug,RxNorm,Ingredient,S,798306,20080629,20991231,
528325,hepatitis B surface antigen vaccine 0.02 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,798421,20080629,20991231,
529685,1 ML hepatitis A vaccine (inactivated) strain HM175 1440 UNT/ML Prefilled Syringe [Havrix],Drug,RxNorm,Quant Branded Drug,S,798479,20080629,20991231,
19130455,60 ACTUAT ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco],Drug,RxNorm,Quant Branded Drug,S,799040,20080727,20991231,
19130570,calcium chloride 0.000996 MEQ/ML / glucose 1 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution [Dianeal Low Calcium 2.5],Drug,RxNorm,Branded Drug,S,800115,20080727,20991231,
19130792,alanine 8.8 MG/ML / arginine 4.89 MG/ML / glucose 250 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / methionine 1.7 MG/ML / phenylalanine 2.38 MG/ML / proline 2.89 MG/ML / serine 2.1...,Drug,RxNorm,Branded Drug,S,800415,20080727,20991231,
19131009,ascorbic acid 4700 MG / polyethylene glycol 3350 100000 MG / potassium chloride 1015 MG / sodium ascorbate 5900 MG / sodium chloride 2690 MG / sodium sulfate 7500 MG Powder for Oral Solution [MoviPrep],Drug,RxNorm,Branded Drug,S,800918,20080727,20991231,
19131097,polyethylene glycol 3350 420000 MG / potassium chloride 1480 MG / sodium bicarbonate 5720 MG / sodium chloride 11200 MG Powder for Oral Solution,Drug,RxNorm,Clinical Drug,S,801054,20080727,20991231,
19131111,NDA020983 60 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],Drug,RxNorm,Branded Drug,S,801095,20080727,20991231,
19131366,alvimopan 12 MG Oral Capsule [Entereg],Drug,RxNorm,Branded Drug,S,801731,20080727,20991231,
19131369,acetaminophen 100 MG/ML Oral Suspension [Pediaphen],Drug,RxNorm,Branded Drug,S,801742,20080727,20991231,
19131441,2 ML diazepam 5 MG/ML Rectal Gel,Drug,RxNorm,Quant Clinical Drug,S,801961,20080727,20991231,
19131442,2 ML diazepam 5 MG/ML Rectal Gel [Diastat],Drug,RxNorm,Quant Branded Drug,S,801962,20080727,20991231,
19131465,hydrocortisone 1.67 MG/ML Enema [Colocort],Drug,RxNorm,Branded Drug,S,802059,20080831,20991231,
19131528,menthol 5 MG Oral Lozenge [N'ICE],Drug,RxNorm,Branded Drug,S,802773,20080831,20991231,
19131580,chromic chloride 0.0205 MG/ML / copper sulfate 1.57 MG/ML / manganese sulfate 0.308 MG/ML / zinc sulfate 4.39 MG/ML Injectable Solution [Multitrace-4],Drug,RxNorm,Branded Drug,S,803062,20080831,20991231,
19131607,phentermine hydrochloride 37.5 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,803348,20080831,20991231,
19131733,benzoyl peroxide 0.05 MG/MG Topical Gel [Soluclenz],Drug,RxNorm,Branded Drug,S,804721,20080831,20991231,
19131793,clindamycin 0.01 MG/MG Topical Gel [Cleocin-T],Drug,RxNorm,Branded Drug,S,804978,20080831,20991231,
19131794,2 ML Sodium Chloride 9 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,,804981,20080831,20200503,U
19131814,peginterferon alfa-2b 0.01 MG/ML Injectable Solution [Pegintron],Drug,RxNorm,Branded Drug,S,805012,20080831,20991231,
19131815,dexbrompheniramine tannate 0.8 MG/ML / phenylephrine tannate 0.5 MG/ML / pyrilamine maleate 0.7 MG/ML Extended Release Suspension,Drug,RxNorm,Clinical Drug,S,805013,20080831,20991231,
19131873,tretinoin 0.0004 MG/MG Topical Gel [Retin-A],Drug,RxNorm,Branded Drug,S,805370,20080928,20991231,
19131914,"Influenza Virus Vaccine, Inactivated A-Brisbane-10-2007 (H3N2)-like virus (A-Uruguay-716-2007 NYMC X-175C) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated A-Brisbane-59-2007, IVR-148 (H1N1) strain 0.03 MG/ML / Influenza Virus Vaccine, Inactivated",Drug,RxNorm,Branded Drug,,805531,20080928,20190203,D
19131971,candesartan cilexetil 32 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT],Drug,RxNorm,Branded Drug,S,805859,20080928,20991231,
19132010,risperidone 0.5 MG Disintegrating Oral Tablet [Risperdal],Drug,RxNorm,Branded Drug,S,806297,20080928,20991231,
19132011,risperidone 1 MG Disintegrating Oral Tablet [Risperdal],Drug,RxNorm,Branded Drug,S,806298,20080928,20991231,
19132166,Sodium Chloride 0.0855 MEQ/ML Injectable Solution,Drug,RxNorm,Clinical Drug,,806703,20080928,20161002,D
19132202,benzocaine 50 MG/ML Mucosal Spray [Cepacol],Drug,RxNorm,Branded Drug,S,806861,20080928,20991231,
19132266,mometasone furoate 0.01 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,807206,20080928,20991231,
19132268,bisacodyl 5 MG Delayed Release Oral Tablet [Doxidan Reformulated Sep 2008],Drug,RxNorm,Branded Drug,S,807213,20080928,20991231,
19132273,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain 0.05 MG/ML Injectable Solution",Drug,RxNorm,Clinical Drug,S,807222,20080928,20991231,
19132305,50 ML sodium bicarbonate 75 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,807284,20080928,20991231,
19132372,amylase 33200 UNT / lipase 10000 UNT / protease 37500 UNT Delayed Release Oral Capsule [Creon],Drug,RxNorm,Branded Drug,S,807726,20081109,20991231,
19132492,isopropyl alcohol 0.7 ML/ML Topical Solution,Drug,RxNorm,Clinical Drug,S,808520,20081109,20991231,
19132560,24 HR venlafaxine 150 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,808744,20081109,20991231,
19132561,24 HR venlafaxine 225 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,808748,20081109,20991231,
19132596,fosfomycin 3000 MG Powder for Oral Solution [Monurol],Drug,RxNorm,Branded Drug,S,808921,20081109,20991231,
19132603,Menthol 80 MG/ML / methyl salicylate 300 MG/ML Topical Cream [Bengay Arthritis],Drug,RxNorm,Branded Drug,,808996,20081109,20200503,U
19132607,carbidopa 25 MG / levodopa 100 MG Disintegrating Oral Tablet [Parcopa],Drug,RxNorm,Branded Drug,S,809006,20081109,20991231,
19132612,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT],Drug,RxNorm,Branded Drug,S,809014,20081109,20991231,
19132614,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT],Drug,RxNorm,Branded Drug,S,809018,20081109,20991231,
19132616,hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT],Drug,RxNorm,Branded Drug,S,809022,20081109,20991231,
19132618,hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT],Drug,RxNorm,Branded Drug,S,809026,20081109,20991231,
19132672,amylase 20000 UNT / lipase 5000 UNT / protease 20000 UNT Delayed Release Oral Capsule [Cotazym],Drug,RxNorm,Branded Drug,S,809248,20081109,20991231,
19132711,benzoyl peroxide 40 MG/ML Medicated Liquid Soap,Drug,RxNorm,Clinical Drug,S,809316,20081109,20991231,
19132712,benzoyl peroxide 40 MG/ML Medicated Liquid Soap [Brevoxyl],Drug,RxNorm,Branded Drug,S,809317,20081109,20991231,
19132733,simethicone 66.7 MG/ML Oral Suspension [Mylicon],Drug,RxNorm,Branded Drug,S,809376,20081109,20991231,
19132738,simethicone 66.7 MG/ML Oral Suspension [Flatulex Drops],Drug,RxNorm,Branded Drug,S,809388,20081109,20991231,
19132743,simethicone 66.7 MG/ML Oral Suspension [Colic Drops],Drug,RxNorm,Branded Drug,S,809398,20081109,20991231,
19132746,iron carbonyl 45 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,809403,20081109,20991231,
19132756,nonoxynol-9 0.02 MG/MG Vaginal Gel [Gynol II],Drug,RxNorm,Branded Drug,S,809441,20081109,20991231,
19132777,silodosin 8 MG Oral Capsule [Rapaflo],Drug,RxNorm,Branded Drug,S,809481,20081109,20991231,
19132782,calcium carbonate 1500 MG / cholecalciferol 200 UNT Oral Tablet,Drug,RxNorm,Clinical Drug,S,809533,20081109,20991231,
19132832,hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],Drug,RxNorm,Branded Drug,S,809854,20081109,20991231,
19132834,hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic],Drug,RxNorm,Branded Drug,S,809858,20081109,20991231,
19132872,24 HR fesoterodine fumarate 8 MG Extended Release Oral Tablet [Toviaz],Drug,RxNorm,Quant Branded Drug,S,810079,20081109,20991231,
1135766,phenylephrine,Drug,RxNorm,Ingredient,S,8163,19700101,20991231,
974826,hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Avalide],Drug,RxNorm,Branded Drug,S,823934,20081130,20991231,
974827,hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Avalide],Drug,RxNorm,Branded Drug,S,823938,20081130,20991231,
974828,hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Avalide],Drug,RxNorm,Branded Drug,S,823942,20081130,20991231,
974852,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet [Zestoretic],Drug,RxNorm,Branded Drug,S,823971,20081130,20991231,
974853,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet [Zestoretic],Drug,RxNorm,Branded Drug,S,823982,20081130,20991231,
19133004,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet [Septra],Drug,RxNorm,Branded Drug,S,824002,20081130,20991231,
19133010,amoxicillin 125 MG / clavulanate 31.2 MG Chewable Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824166,20081130,20991231,
19133012,amoxicillin 200 MG / clavulanate 28.5 MG Chewable Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824170,20081130,20991231,
19133019,amoxicillin 250 MG / clavulanate 125 MG Oral Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824186,20081130,20991231,
19133021,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824190,20081130,20991231,
19133023,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet [Augmentin],Drug,RxNorm,Branded Drug,S,824194,20081130,20991231,
19133027,rufinamide 400 MG Oral Tablet [Banzel],Drug,RxNorm,Branded Drug,S,824303,20081130,20991231,
19133040,psyllium 3400 MG Powder for Oral Suspension,Drug,RxNorm,Clinical Drug,S,824586,20081130,20991231,
19133055,benzoyl peroxide 80 MG/ML Medicated Liquid Soap [Lavoclen],Drug,RxNorm,Branded Drug,S,824917,20081130,20991231,
1001392,coal tar 20 MG/ML Topical Foam [Scytera],Drug,RxNorm,Branded Drug,S,824921,20081130,20991231,
713924,24 HR ropinirole 12 MG Extended Release Oral Tablet [Requip],Drug,RxNorm,Quant Branded Drug,S,824961,20081130,20991231,
19133067,168 HR granisetron 0.129 MG/HR Transdermal System [Sancuso],Drug,RxNorm,Quant Branded Drug,S,825005,20081130,20991231,
19133091,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Cortisporin],Drug,RxNorm,Branded Drug,S,825190,20081130,20991231,
19133187,phentermine hydrochloride 37.5 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,826808,20090104,20991231,
735511,phentermine hydrochloride 37.5 MG Oral Capsule [Supramine],Drug,RxNorm,Branded Drug,S,826917,20090104,20991231,
19133214,nebivolol 20 MG Oral Tablet [Bystolic],Drug,RxNorm,Branded Drug,S,827075,20090104,20991231,
961266,ranitidine 75 MG Oral Tablet [Zantac],Drug,RxNorm,Branded Drug,S,827183,20090104,20991231,
961267,ranitidine 300 MG Oral Tablet [Zantac],Drug,RxNorm,Branded Drug,S,827185,20090104,20991231,
961269,ranitidine 150 MG Oral Tablet [Zantac],Drug,RxNorm,Branded Drug,S,827189,20090104,20991231,
19133217,ranitidine 150 MG Oral Capsule [Zantac],Drug,RxNorm,Branded Drug,S,827190,20090104,20991231,
935550,petrolatum 0.55 MG/MG / resorcinol 0.02 MG/MG Topical Ointment [Resinol],Drug,RxNorm,Branded Drug,S,827671,20090104,20991231,
1507735,cortisone acetate 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828248,20090104,20991231,
1387785,calcium carbonate 600 MG / cholecalciferol 400 UNT / folic acid 1.6 MG / hydroxocobalamin 0.425 MG Oral Tablet [Calafol Rx],Drug,RxNorm,Branded Drug,S,828296,20090104,20991231,
19133272,cyclobenzaprine hydrochloride 7.5 MG Oral Tablet [Fexmid],Drug,RxNorm,Branded Drug,S,828301,20090104,20991231,
19133280,cyclobenzaprine hydrochloride 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828320,20090104,20991231,
778740,cyclobenzaprine hydrochloride 5 MG Oral Tablet [Flexeril],Drug,RxNorm,Branded Drug,S,828322,20090104,20991231,
778765,cyclobenzaprine hydrochloride 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828348,20090104,20991231,
19133286,cyclobenzaprine hydrochloride 10 MG Oral Tablet [Flexeril],Drug,RxNorm,Branded Drug,S,828350,20090104,20991231,
778769,24 HR cyclobenzaprine hydrochloride 30 MG Extended Release Oral Capsule [Amrix],Drug,RxNorm,Quant Branded Drug,S,828355,20090104,20991231,
927970,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam,Drug,RxNorm,Clinical Drug,S,828362,20090104,20991231,
927971,pramoxine hydrochloride 10 MG/ML Rectal Foam,Drug,RxNorm,Clinical Drug,S,828365,20090104,20991231,
917996,benzocaine 0.2 MG/MG Oral Gel [Conffits],Drug,RxNorm,Branded Drug,S,828432,20090104,20991231,
722159,paroxetine hydrochloride 25 MG Extended Release Oral Tablet [Paxil],Drug,RxNorm,Branded Drug,S,828448,20090104,20991231,
722160,paroxetine hydrochloride 37.5 MG Extended Release Oral Tablet [Paxil],Drug,RxNorm,Branded Drug,S,828451,20090104,20991231,
19036828,10 ML calcium chloride 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,828525,20090104,20991231,
19036829,10 ML calcium chloride 100 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,828527,20090104,20991231,
919003,benzoyl peroxide 85 MG/ML Medicated Liquid Soap,Drug,RxNorm,Clinical Drug,S,828534,20090104,20991231,
1154117,rizatriptan 10 MG Disintegrating Oral Tablet [Maxalt],Drug,RxNorm,Branded Drug,S,828537,20090104,20991231,
1718057,caspofungin acetate 70 MG Injection [Cancidas],Drug,RxNorm,Branded Drug,S,828541,20090104,20991231,
1129031,acetaminophen 32 MG/ML Oral Suspension [Tylenol],Drug,RxNorm,Branded Drug,S,828555,20090104,20991231,
1129102,acetaminophen 32 MG/ML Oral Solution [Tylenol],Drug,RxNorm,Branded Drug,S,828556,20090104,20991231,
1129103,acetaminophen 160 MG Chewable Tablet [Tylenol],Drug,RxNorm,Branded Drug,S,828557,20090104,20991231,
1129104,acetaminophen 100 MG/ML Oral Suspension [Tylenol],Drug,RxNorm,Branded Drug,S,828558,20090104,20991231,
1129105,acetaminophen 650 MG / propoxyphene napsylate 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828576,20090104,20991231,
1153670,acetaminophen 650 MG / propoxyphene hydrochloride 65 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828581,20090104,20991231,
1135449,aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,828594,20090104,20991231,
19133296,aspirin 389 MG / caffeine 32.4 MG / propoxyphene hydrochloride 65 MG Oral Capsule [Propoxyphene Compound 65],Drug,RxNorm,Branded Drug,S,828600,20090104,20991231,
1196532,200 ACTUAT flunisolide 0.029 MG/ACTUAT Nasal Inhaler [Nasalide],Drug,RxNorm,Quant Branded Drug,,828841,20090201,20160731,U
1196534,100 ACTUAT flunisolide 0.25 MG/ACTUAT Metered Dose Inhaler [AeroBid],Drug,RxNorm,Quant Branded Drug,S,828929,20090201,20991231,
19133365,opium tincture 100 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,830196,20090201,20991231,
19133558,24 HR diltiazem hydrochloride 360 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830795,20090201,20991231,
19133562,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830801,20090201,20991231,
19133564,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830803,20090201,20991231,
19133566,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830837,20090201,20991231,
19133568,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830839,20090201,20991231,
19133570,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830845,20090201,20991231,
19133572,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830847,20090201,20991231,
19133574,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830861,20090201,20991231,
19133576,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830863,20090201,20991231,
19133578,12 HR diltiazem hydrochloride 60 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830865,20090201,20991231,
19133580,12 HR diltiazem hydrochloride 60 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830867,20090201,20991231,
19133582,12 HR diltiazem hydrochloride 90 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830869,20090201,20991231,
19133584,12 HR diltiazem hydrochloride 90 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830871,20090201,20991231,
19133586,12 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830873,20090201,20991231,
19133588,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Tablet [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830876,20090201,20991231,
19133590,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Tablet [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830878,20090201,20991231,
19133592,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Tablet [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830880,20090201,20991231,
19133593,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,830882,20090201,20991231,
19133594,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Tablet [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830883,20090201,20991231,
19133607,24 HR diltiazem hydrochloride 420 MG Extended Release Oral Tablet [Cardizem],Drug,RxNorm,Quant Branded Drug,S,830902,20090201,20991231,
19133614,diltiazem hydrochloride 120 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,831054,20090201,20991231,
19133621,diltiazem hydrochloride 90 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,831102,20090201,20991231,
19133622,diltiazem hydrochloride 60 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,831103,20090201,20991231,
19133626,cromolyn sodium 40 MG/ML Ophthalmic Solution,Drug,RxNorm,Clinical Drug,S,831109,20090201,20991231,
1152736,cromolyn sodium 40 MG/ML Ophthalmic Solution [Crolom],Drug,RxNorm,Branded Drug,S,831111,20090201,20991231,
1328555,diltiazem hydrochloride 120 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,831117,20090201,20991231,
1328556,diltiazem hydrochloride 90 MG Oral Tablet [Cardizem],Drug,RxNorm,Branded Drug,S,831137,20090201,20991231,
19133629,diltiazem hydrochloride 120 MG Extended Release Oral Capsule,Drug,RxNorm,Clinical Drug,S,831150,20090201,20991231,
1328558,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Tiazac],Drug,RxNorm,Quant Branded Drug,S,831193,20090201,20991231,
1328559,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Taztia],Drug,RxNorm,Quant Branded Drug,S,831196,20090201,20991231,
